id,pokemon_id,stat_id,base_stat,effort,order
2226,371,6,50,0,4
2227,372,1,65,0,1
2228,372,2,95,0,2
2229,372,3,100,2,3
2230,372,4,60,0,5
2231,372,5,50,0,6
2232,372,6,50,0,4
2233,373,1,95,0,1
2234,373,2,135,3,2
2235,373,3,80,0,3
2236,373,4,110,0,5
2237,373,5,80,0,6
2238,373,6,100,0,4
2239,374,1,40,0,1
2240,374,2,55,0,2
2241,374,3,80,1,3
2242,374,4,35,0,5
2243,374,5,60,0,6
2244,374,6,30,0,4
2245,375,1,60,0,1
2246,375,2,75,0,2
2247,375,3,100,2,3
2248,375,4,55,0,5
2249,375,5,80,0,6
2250,375,6,50,0,4
2251,376,1,80,0,1
2252,376,2,135,0,2
2253,376,3,130,3,3
2254,376,4,95,0,5
2255,376,5,90,0,6
2256,376,6,70,0,4
2257,377,1,80,0,1
2258,377,2,100,0,2
2259,377,3,200,3,3
2260,377,4,50,0,5
2261,377,5,100,0,6
2262,377,6,50,0,4
2263,378,1,80,0,1
2264,378,2,50,0,2
2265,378,3,100,0,3
2266,378,4,100,0,5
2267,378,5,200,3,6
2268,378,6,50,0,4
2269,379,1,80,0,1
2270,379,2,75,0,2
2271,379,3,150,2,3
2272,379,4,75,0,5
2273,379,5,150,1,6
2274,379,6,50,0,4
2275,380,1,80,0,1
2276,380,2,80,0,2
2277,380,3,90,0,3
2278,380,4,110,0,5
2279,380,5,130,3,6
2280,380,6,110,0,4
2281,381,1,80,0,1
2282,381,2,90,0,2
2283,381,3,80,0,3
2284,381,4,130,3,5
2285,381,5,110,0,6
2286,381,6,110,0,4
2287,382,1,100,0,1
2288,382,2,100,0,2
2289,382,3,90,0,3
2290,382,4,150,3,5
2291,382,5,140,0,6
2292,382,6,90,0,4
2293,383,1,100,0,1
2294,383,2,150,3,2
2295,383,3,140,0,3
2296,383,4,100,0,5
2297,383,5,90,0,6
2298,383,6,90,0,4
2299,384,1,105,0,1
2300,384,2,150,2,2
2301,384,3,90,0,3
2302,384,4,150,1,5
2303,384,5,90,0,6
2304,384,6,95,0,4
2305,385,1,100,3,1
2306,385,2,100,0,2
2307,385,3,100,0,3
2308,385,4,100,0,5
2309,385,5,100,0,6
2310,385,6,100,0,4
2311,386,1,50,0,1
2312,386,2,150,1,2
2313,386,3,50,0,3
2314,386,4,150,1,5
2315,386,5,50,0,6
2316,386,6,150,1,4
2317,387,1,55,0,1
2318,387,2,68,1,2
2319,387,3,64,0,3
2320,387,4,45,0,5
2321,387,5,55,0,6
2322,387,6,31,0,4
2323,388,1,75,0,1
2324,388,2,89,1,2
2325,388,3,85,1,3
2326,388,4,55,0,5
2327,388,5,65,0,6
2328,388,6,36,0,4
2329,389,1,95,0,1
2330,389,2,109,2,2
2331,389,3,105,1,3
2332,389,4,75,0,5
2333,389,5,85,0,6
2334,389,6,56,0,4
2335,390,1,44,0,1
2336,390,2,58,0,2
2337,390,3,44,0,3
2338,390,4,58,0,5
2339,390,5,44,0,6
2340,390,6,61,1,4
2341,391,1,64,0,1
2342,391,2,78,0,2
2343,391,3,52,0,3
2344,391,4,78,1,5
2345,391,5,52,0,6
2346,391,6,81,1,4
2347,392,1,76,0,1
2348,392,2,104,1,2
2349,392,3,71,0,3
2350,392,4,104,1,5
2351,392,5,71,0,6
2352,392,6,108,1,4
2353,393,1,53,0,1
2354,393,2,51,0,2
2355,393,3,53,0,3
2356,393,4,61,1,5
2357,393,5,56,0,6
2358,393,6,40,0,4
2359,394,1,64,0,1
2360,394,2,66,0,2
2361,394,3,68,0,3
2362,394,4,81,2,5
2363,394,5,76,0,6
2364,394,6,50,0,4
2365,395,1,84,0,1
2366,395,2,86,0,2
2367,395,3,88,0,3
2368,395,4,111,3,5
2369,395,5,101,0,6
2370,395,6,60,0,4
2371,396,1,40,0,1
2372,396,2,55,0,2
2373,396,3,30,0,3
2374,396,4,30,0,5
2375,396,5,30,0,6
2376,396,6,60,1,4
2377,397,1,55,0,1
2378,397,2,75,0,2
2379,397,3,50,0,3
2380,397,4,40,0,5
2381,397,5,40,0,6
2382,397,6,80,2,4
2383,398,1,85,0,1
2384,398,2,120,3,2
2385,398,3,70,0,3
2386,398,4,50,0,5
2387,398,5,60,0,6
2388,398,6,100,0,4
2389,399,1,59,1,1
2390,399,2,45,0,2
2391,399,3,40,0,3
2392,399,4,35,0,5
2393,399,5,40,0,6
2394,399,6,31,0,4
2395,400,1,79,0,1
2396,400,2,85,2,2
2397,400,3,60,0,3
2398,400,4,55,0,5
2399,400,5,60,0,6
2400,400,6,71,0,4
2401,401,1,37,0,1
2402,401,2,25,0,2
2403,401,3,41,1,3
2404,401,4,25,0,5
2405,401,5,41,0,6
2406,401,6,25,0,4
2407,402,1,77,0,1
2408,402,2,85,2,2
2409,402,3,51,0,3
2410,402,4,55,0,5
2411,402,5,51,0,6
2412,402,6,65,0,4
2413,403,1,45,0,1
2414,403,2,65,1,2
2415,403,3,34,0,3
2416,403,4,40,0,5
2417,403,5,34,0,6
2418,403,6,45,0,4
2419,404,1,60,0,1
2420,404,2,85,2,2
2421,404,3,49,0,3
2422,404,4,60,0,5
2423,404,5,49,0,6
2424,404,6,60,0,4
2425,405,1,80,0,1
2426,405,2,120,3,2
2427,405,3,79,0,3
2428,405,4,95,0,5
2429,405,5,79,0,6
2430,405,6,70,0,4
2431,406,1,40,0,1
2432,406,2,30,0,2
2433,406,3,35,0,3
2434,406,4,50,1,5
2435,406,5,70,0,6
2436,406,6,55,0,4
2437,407,1,60,0,1
2438,407,2,70,0,2
2439,407,3,65,0,3
2440,407,4,125,3,5
2441,407,5,105,0,6
2442,407,6,90,0,4
2443,408,1,67,0,1
2444,408,2,125,1,2
2445,408,3,40,0,3
2446,408,4,30,0,5
2447,408,5,30,0,6
2448,408,6,58,0,4
2449,409,1,97,0,1
2450,409,2,165,2,2
2451,409,3,60,0,3
2452,409,4,65,0,5
2453,409,5,50,0,6
2454,409,6,58,0,4
2455,410,1,30,0,1
2456,410,2,42,0,2
2457,410,3,118,1,3
2458,410,4,42,0,5
2459,410,5,88,0,6
2460,410,6,30,0,4
2461,411,1,60,0,1
2462,411,2,52,0,2
2463,411,3,168,2,3
2464,411,4,47,0,5
2465,411,5,138,0,6
2466,411,6,30,0,4
2467,412,1,40,0,1
2468,412,2,29,0,2
2469,412,3,45,0,3
2470,412,4,29,0,5
2471,412,5,45,1,6
2472,412,6,36,0,4
2473,413,1,60,0,1
2474,413,2,59,0,2
2475,413,3,85,0,3
2476,413,4,79,0,5
2477,413,5,105,2,6
2478,413,6,36,0,4
2479,414,1,70,0,1
2480,414,2,94,1,2
2481,414,3,50,0,3
2482,414,4,94,1,5
2483,414,5,50,0,6
2484,414,6,66,0,4
2485,415,1,30,0,1
2486,415,2,30,0,2
2487,415,3,42,0,3
2488,415,4,30,0,5
2489,415,5,42,0,6
2490,415,6,70,1,4
2491,416,1,70,0,1
2492,416,2,80,0,2
2493,416,3,102,1,3
2494,416,4,80,0,5
2495,416,5,102,1,6
2496,416,6,40,0,4
2497,417,1,60,0,1
2498,417,2,45,0,2
2499,417,3,70,0,3
2500,417,4,45,0,5
2501,417,5,90,0,6
2502,417,6,95,1,4
2503,418,1,55,0,1
2504,418,2,65,0,2
2505,418,3,35,0,3
2506,418,4,60,0,5
2507,418,5,30,0,6
2508,418,6,85,1,4
2509,419,1,85,0,1
2510,419,2,105,0,2
2511,419,3,55,0,3
2512,419,4,85,0,5
2513,419,5,50,0,6
2514,419,6,115,2,4
2515,420,1,45,0,1
2516,420,2,35,0,2
2517,420,3,45,0,3
2518,420,4,62,1,5
2519,420,5,53,0,6
2520,420,6,35,0,4
2521,421,1,70,0,1
2522,421,2,60,0,2
2523,421,3,70,0,3
2524,421,4,87,2,5
2525,421,5,78,0,6
2526,421,6,85,0,4
2527,422,1,76,1,1
2528,422,2,48,0,2
2529,422,3,48,0,3
2530,422,4,57,0,5
2531,422,5,62,0,6
2532,422,6,34,0,4
2533,423,1,111,2,1
2534,423,2,83,0,2
2535,423,3,68,0,3
2536,423,4,92,0,5
2537,423,5,82,0,6
2538,423,6,39,0,4
2539,424,1,75,0,1
2540,424,2,100,0,2
2541,424,3,66,0,3
2542,424,4,60,0,5
2543,424,5,66,0,6
2544,424,6,115,2,4
2545,425,1,90,1,1
2546,425,2,50,0,2
2547,425,3,34,0,3
2548,425,4,60,0,5
2549,425,5,44,0,6
2550,425,6,70,0,4
2551,426,1,150,2,1
2552,426,2,80,0,2
2553,426,3,44,0,3
2554,426,4,90,0,5
2555,426,5,54,0,6
2556,426,6,80,0,4
2557,427,1,55,0,1
2558,427,2,66,0,2
2559,427,3,44,0,3
2560,427,4,44,0,5
2561,427,5,56,0,6
2562,427,6,85,1,4
2563,428,1,65,0,1
2564,428,2,76,0,2
2565,428,3,84,0,3
2566,428,4,54,0,5
2567,428,5,96,0,6
2568,428,6,105,2,4
2569,429,1,60,0,1
2570,429,2,60,0,2
2571,429,3,60,0,3
2572,429,4,105,1,5
2573,429,5,105,1,6
2574,429,6,105,0,4
2575,430,1,100,0,1
2576,430,2,125,2,2
2577,430,3,52,0,3
2578,430,4,105,0,5
2579,430,5,52,0,6
2580,430,6,71,0,4
2581,431,1,49,0,1
2582,431,2,55,0,2
2583,431,3,42,0,3
2584,431,4,42,0,5
2585,431,5,37,0,6
2586,431,6,85,1,4
2587,432,1,71,0,1
2588,432,2,82,0,2
2589,432,3,64,0,3
2590,432,4,64,0,5
2591,432,5,59,0,6
2592,432,6,112,2,4
2593,433,1,45,0,1
2594,433,2,30,0,2
2595,433,3,50,0,3
2596,433,4,65,1,5
2597,433,5,50,0,6
2598,433,6,45,0,4
2599,434,1,63,0,1
2600,434,2,63,0,2
2601,434,3,47,0,3
2602,434,4,41,0,5
2603,434,5,41,0,6
2604,434,6,74,1,4
2605,435,1,103,2,1
2606,435,2,93,0,2
2607,435,3,67,0,3
2608,435,4,71,0,5
2609,435,5,61,0,6
2610,435,6,84,0,4
2611,436,1,57,0,1
2612,436,2,24,0,2
2613,436,3,86,1,3
2614,436,4,24,0,5
2615,436,5,86,0,6
2616,436,6,23,0,4
2617,437,1,67,0,1
2618,437,2,89,0,2
2619,437,3,116,1,3
2620,437,4,79,0,5
2621,437,5,116,1,6
2622,437,6,33,0,4
2623,438,1,50,0,1
2624,438,2,80,0,2
2625,438,3,95,1,3
2626,438,4,10,0,5
2627,438,5,45,0,6
2628,438,6,10,0,4
2629,439,1,20,0,1
2630,439,2,25,0,2
2631,439,3,45,0,3
2632,439,4,70,0,5
2633,439,5,90,1,6
2634,439,6,60,0,4
2635,440,1,100,1,1
2636,440,2,5,0,2
2637,440,3,5,0,3
2638,440,4,15,0,5
2639,440,5,65,0,6
2640,440,6,30,0,4
2641,441,1,76,0,1
2642,441,2,65,1,2
2643,441,3,45,0,3
2644,441,4,92,0,5
2645,441,5,42,0,6
2646,441,6,91,0,4
2647,442,1,50,0,1
2648,442,2,92,0,2
2649,442,3,108,1,3
2650,442,4,92,0,5
2651,442,5,108,1,6
2652,442,6,35,0,4
2653,443,1,58,0,1
2654,443,2,70,1,2
2655,443,3,45,0,3
2656,443,4,40,0,5
2657,443,5,45,0,6
2658,443,6,42,0,4
2659,444,1,68,0,1
2660,444,2,90,2,2
2661,444,3,65,0,3
2662,444,4,50,0,5
2663,444,5,55,0,6
2664,444,6,82,0,4
2665,445,1,108,0,1
2666,445,2,130,3,2
2667,445,3,95,0,3
2668,445,4,80,0,5
2669,445,5,85,0,6
2670,445,6,102,0,4
2671,446,1,135,1,1
2672,446,2,85,0,2
2673,446,3,40,0,3
2674,446,4,40,0,5
2675,446,5,85,0,6
2676,446,6,5,0,4
2677,447,1,40,0,1
2678,447,2,70,1,2
2679,447,3,40,0,3
2680,447,4,35,0,5
2681,447,5,40,0,6
2682,447,6,60,0,4
2683,448,1,70,0,1
2684,448,2,110,1,2
2685,448,3,70,0,3
2686,448,4,115,1,5
2687,448,5,70,0,6
2688,448,6,90,0,4
2689,449,1,68,0,1
2690,449,2,72,0,2
2691,449,3,78,1,3
2692,449,4,38,0,5
2693,449,5,42,0,6
2694,449,6,32,0,4
2695,450,1,108,0,1
2696,450,2,112,0,2
2697,450,3,118,2,3
2698,450,4,68,0,5
2699,450,5,72,0,6
2700,450,6,47,0,4
2701,451,1,40,0,1
2702,451,2,50,0,2
2703,451,3,90,1,3
2704,451,4,30,0,5
2705,451,5,55,0,6
2706,451,6,65,0,4
2707,452,1,70,0,1
2708,452,2,90,0,2
2709,452,3,110,2,3
2710,452,4,60,0,5
2711,452,5,75,0,6
2712,452,6,95,0,4
2713,453,1,48,0,1
2714,453,2,61,1,2
2715,453,3,40,0,3
2716,453,4,61,0,5
2717,453,5,40,0,6
2718,453,6,50,0,4
2719,454,1,83,0,1
2720,454,2,106,2,2
2721,454,3,65,0,3
2722,454,4,86,0,5
2723,454,5,65,0,6
2724,454,6,85,0,4
2725,455,1,74,0,1
2726,455,2,100,2,2
2727,455,3,72,0,3
2728,455,4,90,0,5
2729,455,5,72,0,6
2730,455,6,46,0,4
2731,456,1,49,0,1
2732,456,2,49,0,2
2733,456,3,56,0,3
2734,456,4,49,0,5
2735,456,5,61,0,6
2736,456,6,66,1,4
2737,457,1,69,0,1
2738,457,2,69,0,2
2739,457,3,76,0,3
2740,457,4,69,0,5
2741,457,5,86,0,6
2742,457,6,91,2,4
2743,458,1,45,0,1
2744,458,2,20,0,2
2745,458,3,50,0,3
2746,458,4,60,0,5
2747,458,5,120,1,6
2748,458,6,50,0,4
2749,459,1,60,0,1
2750,459,2,62,1,2
2751,459,3,50,0,3
2752,459,4,62,0,5
2753,459,5,60,0,6
2754,459,6,40,0,4
2755,460,1,90,0,1
2756,460,2,92,1,2
2757,460,3,75,0,3
2758,460,4,92,1,5
2759,460,5,85,0,6
2760,460,6,60,0,4
2761,461,1,70,0,1
2762,461,2,120,1,2
2763,461,3,65,0,3
2764,461,4,45,0,5
2765,461,5,85,0,6
2766,461,6,125,1,4
2767,462,1,70,0,1
2768,462,2,70,0,2
2769,462,3,115,0,3
2770,462,4,130,3,5
2771,462,5,90,0,6
2772,462,6,60,0,4
2773,463,1,110,3,1
2774,463,2,85,0,2
2775,463,3,95,0,3
2776,463,4,80,0,5
2777,463,5,95,0,6
2778,463,6,50,0,4
2779,464,1,115,0,1
2780,464,2,140,3,2
2781,464,3,130,0,3
2782,464,4,55,0,5
2783,464,5,55,0,6
2784,464,6,40,0,4
2785,465,1,100,0,1
2786,465,2,100,0,2
2787,465,3,125,2,3
2788,465,4,110,0,5
2789,465,5,50,0,6
2790,465,6,50,0,4
2791,466,1,75,0,1
2792,466,2,123,3,2
2793,466,3,67,0,3
2794,466,4,95,0,5
2795,466,5,85,0,6
2796,466,6,95,0,4
2797,467,1,75,0,1
2798,467,2,95,0,2
2799,467,3,67,0,3
2800,467,4,125,3,5
2801,467,5,95,0,6
2802,467,6,83,0,4
2803,468,1,85,0,1
2804,468,2,50,0,2
2805,468,3,95,0,3
2806,468,4,120,2,5
2807,468,5,115,1,6
2808,468,6,80,0,4
2809,469,1,86,0,1
2810,469,2,76,2,2
2811,469,3,86,0,3
2812,469,4,116,0,5
2813,469,5,56,0,6
2814,469,6,95,0,4
2815,470,1,65,0,1
2816,470,2,110,0,2
2817,470,3,130,2,3
2818,470,4,60,0,5
2819,470,5,65,0,6
2820,470,6,95,0,4
2821,471,1,65,0,1
2822,471,2,60,0,2
2823,471,3,110,0,3
2824,471,4,130,2,5
2825,471,5,95,0,6
2826,471,6,65,0,4
2827,472,1,75,0,1
2828,472,2,95,0,2
2829,472,3,125,2,3
2830,472,4,45,0,5
2831,472,5,75,0,6
2832,472,6,95,0,4
2833,473,1,110,0,1
2834,473,2,130,3,2
2835,473,3,80,0,3
2836,473,4,70,0,5
2837,473,5,60,0,6
2838,473,6,80,0,4
2839,474,1,85,0,1
2840,474,2,80,0,2
2841,474,3,70,0,3
2842,474,4,135,3,5
2843,474,5,75,0,6
2844,474,6,90,0,4
2845,475,1,68,0,1
2846,475,2,125,3,2
2847,475,3,65,0,3
2848,475,4,65,0,5
2849,475,5,115,0,6
2850,475,6,80,0,4
2851,476,1,60,0,1
2852,476,2,55,0,2
2853,476,3,145,1,3
2854,476,4,75,0,5
2855,476,5,150,2,6
2856,476,6,40,0,4
2857,477,1,45,0,1
2858,477,2,100,0,2
2859,477,3,135,1,3
2860,477,4,65,0,5
2861,477,5,135,2,6
2862,477,6,45,0,4
2863,478,1,70,0,1
2864,478,2,80,0,2
2865,478,3,70,0,3
2866,478,4,80,0,5
2867,478,5,70,0,6
2868,478,6,110,2,4
2869,479,1,50,0,1
2870,479,2,50,0,2
2871,479,3,77,0,3
2872,479,4,95,1,5
2873,479,5,77,0,6
2874,479,6,91,1,4
2875,480,1,75,0,1
2876,480,2,75,0,2
2877,480,3,130,2,3
2878,480,4,75,0,5
2879,480,5,130,1,6
2880,480,6,95,0,4
2881,481,1,80,0,1
2882,481,2,105,1,2
2883,481,3,105,0,3
2884,481,4,105,1,5
2885,481,5,105,1,6
2886,481,6,80,0,4
2887,482,1,75,0,1
2888,482,2,125,2,2
2889,482,3,70,0,3
2890,482,4,125,1,5
2891,482,5,70,0,6
2892,482,6,115,0,4
2893,483,1,100,0,1
2894,483,2,120,0,2
2895,483,3,120,0,3
2896,483,4,150,3,5
2897,483,5,100,0,6
2898,483,6,90,0,4
2899,484,1,90,0,1
2900,484,2,120,0,2
2901,484,3,100,0,3
2902,484,4,150,3,5
2903,484,5,120,0,6
2904,484,6,100,0,4
2905,485,1,91,0,1
2906,485,2,90,0,2
2907,485,3,106,0,3
2908,485,4,130,3,5
2909,485,5,106,0,6
2910,485,6,77,0,4
2911,486,1,110,0,1
2912,486,2,160,3,2
2913,486,3,110,0,3
2914,486,4,80,0,5
2915,486,5,110,0,6
2916,486,6,100,0,4
2917,487,1,150,3,1
2918,487,2,100,0,2
2919,487,3,120,0,3
2920,487,4,100,0,5
2921,487,5,120,0,6
2922,487,6,90,0,4
2923,488,1,120,0,1
2924,488,2,70,0,2
2925,488,3,120,0,3
2926,488,4,75,0,5
2927,488,5,130,3,6
2928,488,6,85,0,4
2929,489,1,80,1,1
2930,489,2,80,0,2
2931,489,3,80,0,3
2932,489,4,80,0,5
2933,489,5,80,0,6
2934,489,6,80,0,4
2935,490,1,100,3,1
2936,490,2,100,0,2
2937,490,3,100,0,3
2938,490,4,100,0,5
2939,490,5,100,0,6
2940,490,6,100,0,4
2941,491,1,70,0,1
2942,491,2,90,0,2
2943,491,3,90,0,3
2944,491,4,135,2,5
2945,491,5,90,0,6
2946,491,6,125,1,4
2947,492,1,100,3,1
2948,492,2,100,0,2
2949,492,3,100,0,3
2950,492,4,100,0,5
2951,492,5,100,0,6
2952,492,6,100,0,4
2953,493,1,120,3,1
2954,493,2,120,0,2
2955,493,3,120,0,3
2956,493,4,120,0,5
2957,493,5,120,0,6
2958,493,6,120,0,4
2959,494,1,100,3,1
2960,494,2,100,0,2
2961,494,3,100,0,3
2962,494,4,100,0,5
2963,494,5,100,0,6
2964,494,6,100,0,4
2965,495,1,45,0,1
2966,495,2,45,0,2
2967,495,3,55,0,3
2968,495,4,45,0,5
2969,495,5,55,0,6
2970,495,6,63,1,4
2971,496,1,60,0,1
2972,496,2,60,0,2
2973,496,3,75,0,3
2974,496,4,60,0,5
2975,496,5,75,0,6
2976,496,6,83,2,4
2977,497,1,75,0,1
2978,497,2,75,0,2
2979,497,3,95,0,3
2980,497,4,75,0,5
2981,497,5,95,0,6
2982,497,6,113,3,4
2983,498,1,65,1,1
2984,498,2,63,0,2
2985,498,3,45,0,3
2986,498,4,45,0,5
2987,498,5,45,0,6
2988,498,6,45,0,4
2989,499,1,90,0,1
2990,499,2,93,2,2
2991,499,3,55,0,3
2992,499,4,70,0,5
2993,499,5,55,0,6
2994,499,6,55,0,4
2995,500,1,110,0,1
2996,500,2,123,3,2
2997,500,3,65,0,3
2998,500,4,100,0,5
2999,500,5,65,0,6
3000,500,6,65,0,4
3001,501,1,55,0,1
3002,501,2,55,0,2
3003,501,3,45,0,3
3004,501,4,63,1,5
3005,501,5,45,0,6
3006,501,6,45,0,4
3007,502,1,75,0,1
3008,502,2,75,0,2
3009,502,3,60,0,3
3010,502,4,83,2,5
3011,502,5,60,0,6
3012,502,6,60,0,4
3013,503,1,95,0,1
3014,503,2,100,0,2
3015,503,3,85,0,3
3016,503,4,108,3,5
3017,503,5,70,0,6
3018,503,6,70,0,4
3019,504,1,45,0,1
3020,504,2,55,1,2
3021,504,3,39,0,3
3022,504,4,35,0,5
3023,504,5,39,0,6
3024,504,6,42,0,4
3025,505,1,60,0,1
3026,505,2,85,2,2
3027,505,3,69,0,3
3028,505,4,60,0,5
3029,505,5,69,0,6
3030,505,6,77,0,4
3031,506,1,45,0,1
3032,506,2,60,1,2
3033,506,3,45,0,3
3034,506,4,25,0,5
3035,506,5,45,0,6
3036,506,6,55,0,4
3037,507,1,65,0,1
3038,507,2,80,2,2
3039,507,3,65,0,3
3040,507,4,35,0,5
3041,507,5,65,0,6
3042,507,6,60,0,4
3043,508,1,85,0,1
3044,508,2,110,3,2
3045,508,3,90,0,3
3046,508,4,45,0,5
3047,508,5,90,0,6
3048,508,6,80,0,4
3049,509,1,41,0,1
3050,509,2,50,0,2
3051,509,3,37,0,3
3052,509,4,50,0,5
3053,509,5,37,0,6
3054,509,6,66,1,4
3055,510,1,64,0,1
3056,510,2,88,0,2
3057,510,3,50,0,3
3058,510,4,88,0,5
3059,510,5,50,0,6
3060,510,6,106,2,4
3061,511,1,50,0,1
3062,511,2,53,0,2
3063,511,3,48,0,3
3064,511,4,53,0,5
3065,511,5,48,0,6
3066,511,6,64,1,4
3067,512,1,75,0,1
3068,512,2,98,0,2
3069,512,3,63,0,3
3070,512,4,98,0,5
3071,512,5,63,0,6
3072,512,6,101,2,4
3073,513,1,50,0,1
3074,513,2,53,0,2
3075,513,3,48,0,3
3076,513,4,53,0,5
3077,513,5,48,0,6
3078,513,6,64,1,4
3079,514,1,75,0,1
3080,514,2,98,0,2
3081,514,3,63,0,3
3082,514,4,98,0,5
3083,514,5,63,0,6
3084,514,6,101,2,4
3085,515,1,50,0,1
3086,515,2,53,0,2
3087,515,3,48,0,3
3088,515,4,53,0,5
3089,515,5,48,0,6
3090,515,6,64,1,4
3091,516,1,75,0,1
3092,516,2,98,0,2
3093,516,3,63,0,3
3094,516,4,98,0,5
3095,516,5,63,0,6
3096,516,6,101,2,4
3097,517,1,76,1,1
3098,517,2,25,0,2
3099,517,3,45,0,3
3100,517,4,67,0,5
3101,517,5,55,0,6
3102,517,6,24,0,4
3103,518,1,116,2,1
3104,518,2,55,0,2
3105,518,3,85,0,3
3106,518,4,107,0,5
3107,518,5,95,0,6
3108,518,6,29,0,4
3109,519,1,50,0,1
3110,519,2,55,1,2
3111,519,3,50,0,3
3112,519,4,36,0,5
3113,519,5,30,0,6
3114,519,6,43,0,4
3115,520,1,62,0,1
3116,520,2,77,2,2
3117,520,3,62,0,3
3118,520,4,50,0,5
3119,520,5,42,0,6
3120,520,6,65,0,4
3121,521,1,80,0,1
3122,521,2,115,3,2
3123,521,3,80,0,3
3124,521,4,65,0,5
3125,521,5,55,0,6
3126,521,6,93,0,4
3127,522,1,45,0,1
3128,522,2,60,0,2
3129,522,3,32,0,3
3130,522,4,50,0,5
3131,522,5,32,0,6
3132,522,6,76,1,4
3133,523,1,75,0,1
3134,523,2,100,0,2
3135,523,3,63,0,3
3136,523,4,80,0,5
3137,523,5,63,0,6
3138,523,6,116,2,4
3139,524,1,55,0,1
3140,524,2,75,0,2
3141,524,3,85,1,3
3142,524,4,25,0,5
3143,524,5,25,0,6
3144,524,6,15,0,4
3145,525,1,70,0,1
3146,525,2,105,1,2
3147,525,3,105,1,3
3148,525,4,50,0,5
3149,525,5,40,0,6
3150,525,6,20,0,4
3151,526,1,85,0,1
3152,526,2,135,3,2
3153,526,3,130,0,3
3154,526,4,60,0,5
3155,526,5,80,0,6
3156,526,6,25,0,4
3157,527,1,65,0,1
3158,527,2,45,0,2
3159,527,3,43,0,3
3160,527,4,55,0,5
3161,527,5,43,0,6
3162,527,6,72,1,4
3163,528,1,67,0,1
3164,528,2,57,0,2
3165,528,3,55,0,3
3166,528,4,77,0,5
3167,528,5,55,0,6
3168,528,6,114,2,4
3169,529,1,60,0,1
3170,529,2,85,1,2
3171,529,3,40,0,3
3172,529,4,30,0,5
3173,529,5,45,0,6
3174,529,6,68,0,4
3175,530,1,110,0,1
3176,530,2,135,2,2
3177,530,3,60,0,3
3178,530,4,50,0,5
3179,530,5,65,0,6
3180,530,6,88,0,4
3181,531,1,103,2,1
3182,531,2,60,0,2
3183,531,3,86,0,3
3184,531,4,60,0,5
3185,531,5,86,0,6
3186,531,6,50,0,4
3187,532,1,75,0,1
3188,532,2,80,1,2
3189,532,3,55,0,3
3190,532,4,25,0,5
3191,532,5,35,0,6
3192,532,6,35,0,4
3193,533,1,85,0,1
3194,533,2,105,2,2
3195,533,3,85,0,3
3196,533,4,40,0,5
3197,533,5,50,0,6
3198,533,6,40,0,4
3199,534,1,105,0,1
3200,534,2,140,3,2
3201,534,3,95,0,3
3202,534,4,55,0,5
3203,534,5,65,0,6
3204,534,6,45,0,4
3205,535,1,50,0,1
3206,535,2,50,0,2
3207,535,3,40,0,3
3208,535,4,50,0,5
3209,535,5,40,0,6
3210,535,6,64,1,4
3211,536,1,75,2,1
3212,536,2,65,0,2
3213,536,3,55,0,3
3214,536,4,65,0,5
3215,536,5,55,0,6
3216,536,6,69,0,4
3217,537,1,105,3,1
3218,537,2,95,0,2
3219,537,3,75,0,3
3220,537,4,85,0,5
3221,537,5,75,0,6
3222,537,6,74,0,4
3223,538,1,120,2,1
3224,538,2,100,0,2
3225,538,3,85,0,3
3226,538,4,30,0,5
3227,538,5,85,0,6
3228,538,6,45,0,4
3229,539,1,75,0,1
3230,539,2,125,2,2
3231,539,3,75,0,3
3232,539,4,30,0,5
3233,539,5,75,0,6
3234,539,6,85,0,4
3235,540,1,45,0,1
3236,540,2,53,0,2
3237,540,3,70,1,3
3238,540,4,40,0,5
3239,540,5,60,0,6
3240,540,6,42,0,4
3241,541,1,55,0,1
3242,541,2,63,0,2
3243,541,3,90,2,3
3244,541,4,50,0,5
3245,541,5,80,0,6
3246,541,6,42,0,4
3247,542,1,75,0,1
3248,542,2,103,3,2
3249,542,3,80,0,3
3250,542,4,70,0,5
3251,542,5,80,0,6
3252,542,6,92,0,4
3253,543,1,30,0,1
3254,543,2,45,0,2
3255,543,3,59,1,3
3256,543,4,30,0,5
3257,543,5,39,0,6
3258,543,6,57,0,4
3259,544,1,40,0,1
3260,544,2,55,0,2
3261,544,3,99,2,3
3262,544,4,40,0,5
3263,544,5,79,0,6
3264,544,6,47,0,4
3265,545,1,60,0,1
3266,545,2,100,0,2
3267,545,3,89,0,3
3268,545,4,55,0,5
3269,545,5,69,0,6
3270,545,6,112,3,4
3271,546,1,40,0,1
3272,546,2,27,0,2
3273,546,3,60,0,3
3274,546,4,37,0,5
3275,546,5,50,0,6
3276,546,6,66,1,4
3277,547,1,60,0,1
3278,547,2,67,0,2
3279,547,3,85,0,3
3280,547,4,77,0,5
3281,547,5,75,0,6
3282,547,6,116,2,4
3283,548,1,45,0,1
3284,548,2,35,0,2
3285,548,3,50,0,3
3286,548,4,70,1,5
3287,548,5,50,0,6
3288,548,6,30,0,4
3289,549,1,70,0,1
3290,549,2,60,0,2
3291,549,3,75,0,3
3292,549,4,110,2,5
3293,549,5,75,0,6
3294,549,6,90,0,4
3295,550,1,70,0,1
3296,550,2,92,0,2
3297,550,3,65,0,3
3298,550,4,80,0,5
3299,550,5,55,0,6
3300,550,6,98,2,4
